district,address,complete_address,gcj02_lng,gcj02_lat,wgs84_lng,wgs84_lat,street_level
黄浦区,西藏南路5号,上海市黄浦区西藏南路|5号,121.481634,31.223436,121.4771381,31.22540372,豫园街道
黄浦区,泰康路190弄,上海市黄浦区泰康路190弄,121.469766,31.207951,121.4652323,31.20989331,打浦桥街道
黄浦区,鲁班路562弄,上海市黄浦区鲁班路562弄,121.476416,31.198686,121.4719046,31.20065084,五里桥街道
黄浦区,鲁班路738弄,上海市黄浦区鲁班路738弄,121.477573,31.194287,121.4730658,31.19625723,五里桥街道
黄浦区,西姚家弄27号,上海市黄浦区西姚家弄|27号,121.496677,31.222481,121.4922344,31.22449356,小东门街道
黄浦区,光启路119弄,上海市黄浦区光启路119弄,121.494538,31.223807,121.4900876,31.22581252,豫园街道
黄浦区,西藏南路555弄,上海市黄浦区西藏南路555弄,121.483453,31.219842,121.4789637,31.22181665,豫园街道
黄浦区,中山南一路1048弄,上海市黄浦区中山南一路1048弄,121.470546,31.194501,121.4660159,31.19645193,五里桥街道
黄浦区,桑园街38弄,上海市黄浦区桑园街38弄,121.497315,31.213424,121.4928755,31.21544276,小东门街道
黄浦区,顺昌路99弄,上海市黄浦区顺昌路,121.478455,31.217012,121.4739489,31.21897371,淮海中路街道
黄浦区,学院路227号,上海市黄浦区学院路|227号,121.493087,31.222998,121.4886315,31.22499956,豫园街道
黄浦区,中山东二路600号,上海市黄浦区中山东二路600号,121.497712,31.226474,121.4932728,31.2284878,小东门街道
黄浦区,泰康路268号,上海市黄浦区泰康路268号,121.468485,31.207644,121.4639473,31.20958311,打浦桥街道
黄浦区,延安东路1292弄,上海市黄浦区延安东路1292弄,121.471507,31.225782,121.4669773,31.22772048,南京东路街道
黄浦区,局门路162号,上海市黄浦区局门路|162,121.480536,31.20685,121.4760378,31.20882247,打浦桥街道
黄浦区,顺昌路168弄,上海市黄浦区顺昌路168弄,121.477166,31.218096,121.4726554,31.22005358,淮海中路街道
黄浦区,四牌楼路118号,上海市黄浦区四牌楼路|118号,121.495297,31.223427,121.4908494,31.22543497,豫园街道
黄浦区,瞿溪路811弄,上海市黄浦区瞿溪路811弄,121.480999,31.201168,121.4765029,31.20314455,五里桥街道
黄浦区,人民路885号,上海市黄浦区人民路885号,121.48337,31.225643,121.4788799,31.22761469,豫园街道
黄浦区,汝南街78弄,上海市黄浦区汝南街78弄,121.484417,31.202454,121.4799325,31.20443978,五里桥街道
黄浦区,学院路79弄4号,上海市黄浦区学院路79弄|4号,121.495897,31.223082,121.4914516,31.22509193,小东门街道
黄浦区,丽园路565号,上海市黄浦区丽园路565号,121.480215,31.207474,121.4757156,31.20944525,打浦桥街道
黄浦区,张家弄132号,上海市黄浦区张家弄|132号,121.491978,31.222928,121.4875185,31.22492628,豫园街道
黄浦区,延安东路353弄,上海市黄浦区延安东路353弄,121.481307,31.229611,121.4768095,31.23157491,外滩街道
黄浦区,汉口路455弄,上海市黄浦区汉口路455弄,121.481982,31.234352,121.4774864,31.23631566,外滩街道
黄浦区,斜土路456号,上海市黄浦区斜土路456号,121.47772,31.203751,121.4732125,31.20571701,五里桥街道
黄浦区,五里桥路188弄,上海市黄浦区五里桥路188弄,121.481367,31.204014,121.4768719,31.20599022,五里桥街道
黄浦区,打浦路585弄,上海市黄浦区打浦路585弄,121.474368,31.195595,121.4698501,31.1975557,五里桥街道
黄浦区,汝南街70弄,上海市黄浦区汝南街70弄,121.48441,31.20243,121.4799255,31.20441577,五里桥街道
黄浦区,丽园路574弄,上海市黄浦区丽园路574弄,121.481281,31.206945,121.4767853,31.20891955,打浦桥街道
黄浦区,淡水路361号,上海市黄浦区淡水路361号,121.4743,31.212699,121.4697804,31.21465122,淮海中路街道
黄浦区,寿宁路98号,上海市黄浦区寿宁路98号,121.48057,31.223865,121.4760704,31.22582948,淮海中路街道
黄浦区,徐家汇路518号,上海市黄浦区徐家汇路518号,121.471099,31.207568,121.4665695,31.20951403,打浦桥街道
黄浦区,太仓路181弄,上海市黄浦区太仓路181弄,121.474802,31.220467,121.4702834,31.22241691,淮海中路街道
黄浦区,蓬莱路29号,上海市黄浦区蓬莱路|29,121.493729,31.219572,121.4892761,31.22157709,老西门街道
黄浦区,局门后路95弄,上海市黄浦区局门后路95弄,121.48067,31.208414,121.4761721,31.2103861,打浦桥街道
黄浦区,成都南路132弄,上海市黄浦区成都南路132弄,121.467866,31.221241,121.4633252,31.22317202,瑞金二路街道
黄浦区,元芳弄21号,上海市黄浦区元芳弄|21号,121.489391,31.234837,121.4849213,31.23682207,外滩街道
黄浦区,光启路111号,上海市黄浦区光启路111号,121.494304,31.223961,121.4898528,31.22596575,豫园街道
黄浦区,泰康路250号,上海市黄浦区泰康路250号,121.468733,31.207705,121.464196,31.20964472,打浦桥街道
黄浦区,西藏南路1277弄,上海市黄浦区西藏南路1277弄,121.487549,31.208296,121.483075,31.21028811,半淞园路街道
黄浦区,中山南路1887弄,上海市黄浦区中山南路1887弄,121.49163,31.20183,121.4871711,31.20383733,半淞园路街道
黄浦区,蒙自西路72弄,上海市黄浦区蒙自西路72弄,121.474739,31.20692,121.4702214,31.2088762,打浦桥街道
黄浦区,马当路308号,上海市黄浦区马当路308号,121.474704,31.217256,121.4701854,31.21920716,淮海中路街道
黄浦区,泰康路210弄,上海市黄浦区泰康路210弄,121.469026,31.208484,121.4644899,31.21042411,打浦桥街道
黄浦区,河南中路259弄,上海市黄浦区河南中路259弄,121.485247,31.235194,121.4807626,31.23716673,外滩街道
黄浦区,斜土路74号,上海市徐汇区斜土路|74,121.483556,31.206394,121.4790682,31.20837537,五里桥街道
黄浦区,蒙自路501弄,上海市黄浦区蒙自路501弄,121.480185,31.201216,121.4756861,31.2031902,五里桥街道
黄浦区,蒙自路440弄,上海市黄浦区蒙自路440弄,121.478872,31.202092,121.4743685,31.20406205,五里桥街道
黄浦区,南昌路244弄,上海市黄浦区南昌路244弄,121.464734,31.218071,121.4601839,31.21999554,瑞金二路街道
黄浦区,淮海中路855弄,上海市黄浦区淮海中路855弄,121.461751,31.217768,121.4571922,31.21968533,瑞金二路街道
黄浦区,打浦路318号,上海市黄浦区打浦路318号,121.47155,31.19945,121.4670227,31.20140118,五里桥街道
黄浦区,进贤路180弄,上海市黄浦区进贤路180弄,121.458719,31.22171,121.4541512,31.22361826,瑞金二路街道
黄浦区,延安东路1060号,上海市黄浦区延安东路|1060,121.474979,31.227185,121.4704604,31.22913225,南京东路街道
黄浦区,延安中路527号,上海市黄浦区延安中路527-1号,121.460272,31.223444,121.4557084,31.22535511,瑞金二路街道
黄浦区,建德路9号,上海市黄浦区建德路9号,121.467443,31.20978,121.4629019,31.21171538,瑞金二路街道
黄浦区,瑞金二路204号,上海市黄浦区瑞金二路204号,121.466388,31.208584,121.4618437,31.21051725,瑞金二路街道
黄浦区,淮海中路567弄,上海市黄浦区淮海中路567弄,121.468289,31.220114,121.4637496,31.22204665,瑞金二路街道
黄浦区,步高里54号,上海市黄浦区步高里,121.462394,31.207173,121.4578379,31.20909696,瑞金二路街道
黄浦区,武胜路507号,上海市黄浦区武胜路507号,121.469881,31.22757,121.4653459,31.22950333,南京东路街道
黄浦区,建国西路78弄,上海市黄浦区建国西路78弄,121.465294,31.207921,121.4607465,31.20985179,瑞金二路街道
黄浦区,西藏南路748号,上海市黄浦区西藏南路748号,121.484136,31.216142,121.4796494,31.21812038,老西门街道
黄浦区,永嘉路25弄,上海市黄浦区永嘉路25弄,121.463944,31.21105,121.4593922,31.21297591,瑞金二路街道
黄浦区,茂名南路9弄,上海市黄浦区茂名南路9弄,121.461577,31.222929,121.4570172,31.22484348,瑞金二路街道
黄浦区,大林路91号,上海市黄浦区大林路91号,121.486745,31.213234,121.4822678,31.21522138,老西门街道
黄浦区,河南南路159号,上海市黄浦区河南南路159号,121.48803,31.227466,121.4835561,31.22945046,豫园街道
黄浦区,大沽路191号,上海市黄浦区大沽路|191号,121.470671,31.226011,121.4661386,31.22794715,南京东路街道
黄浦区,重庆北路235号,上海市黄浦区重庆北路235号,121.469489,31.227318,121.4649527,31.22925042,南京东路街道
黄浦区,建国西路120弄,上海市黄浦区建国西路120弄,121.464961,31.207992,121.4604125,31.20992192,瑞金二路街道
黄浦区,巨鹿路17号,上海市黄浦区巨鹿路17号,121.468705,31.22345,121.4641666,31.22538217,瑞金二路街道
黄浦区,傅家街64弄,上海市黄浦区傅家街64弄,121.493454,31.224108,121.4889997,31.22611013,豫园街道
黄浦区,方斜路525弄,上海市黄浦区方斜路525弄,121.483311,31.21256,121.4788218,31.2145377,老西门街道
黄浦区,局门路225弄,上海市黄浦区局门路225弄,121.48098,31.206661,121.4764833,31.20863483,打浦桥街道
黄浦区,思南路88弄,上海市黄浦区思南路88弄,121.470845,31.208621,121.4663146,31.21056585,打浦桥街道
黄浦区,抚安街9弄,上海市黄浦区抚安街9弄,121.496965,31.221275,121.4925236,31.22328899,小东门街道
黄浦区,中山南一路1043弄,上海市黄浦区中山南一路1043弄,121.472627,31.196177,121.4681034,31.19813268,五里桥街道
黄浦区,火腿弄11号,上海市黄浦区火腿弄|11号,121.496286,31.221167,121.4918421,31.223179,小东门街道
黄浦区,长乐路111号,上海市黄浦区长乐路111号,121.46742,31.221788,121.4628778,31.22371761,瑞金二路街道
黄浦区,瑞金二路200弄,上海市黄浦区瑞金二路200弄,121.466159,31.209064,121.461614,31.21099643,瑞金二路街道
黄浦区,北京东路335号,上海市黄浦区北京东路335号,121.483419,31.240264,121.4789278,31.24222911,外滩街道
黄浦区,中山南一路1040号,上海市黄浦区中山南一路|1040,121.47109,31.194962,121.4665616,31.19691415,五里桥街道
黄浦区,重庆南路26弄,上海市黄浦区重庆南路26弄,121.471254,31.220128,121.4667239,31.22206846,瑞金二路街道
黄浦区,北京东路360弄,上海市黄浦区北京东路360弄,121.483136,31.240446,121.4786438,31.24241021,外滩街道
黄浦区,黄河路215弄,上海市黄浦区黄河路215弄,121.46886,31.236549,121.464321,31.23847551,南京东路街道
黄浦区,斜土路734弄,上海市黄浦区斜土路734弄,121.472328,31.201972,121.4678029,31.20392404,五里桥街道
黄浦区,尚文路133弄,上海市黄浦区尚文路133弄,121.491463,31.215705,121.4870023,31.21770516,老西门街道
黄浦区,淮海中路670弄,上海市黄浦区淮海中路670弄,121.465794,31.21977,121.461247,31.22169641,瑞金二路街道
黄浦区,瞿溪路800弄,上海市黄浦区瞿溪路800弄,121.481317,31.200528,121.476822,31.20250577,五里桥街道
黄浦区,重庆北路205号,上海市黄浦区重庆北路205号,121.469537,31.226646,121.4650009,31.22857885,南京东路街道
黄浦区,中华路1300弄,上海市黄浦区中华路1300弄,121.48664,31.21639,121.4821621,31.21837557,老西门街道
黄浦区,重庆南路24号,上海市黄浦区重庆南路24号,121.471448,31.220431,121.4669185,31.22237183,瑞金二路街道
黄浦区,建国中路26号,上海市黄浦区建国中路26号,121.467924,31.209079,121.4633844,31.21101596,瑞金二路街道
黄浦区,重庆南路30弄,上海市黄浦区重庆南路30弄,121.47118,31.219664,121.4666497,31.22160448,瑞金二路街道
黄浦区,局门路295弄,上海市黄浦区局门路295弄,121.481806,31.205093,121.4773123,31.20706995,五里桥街道
黄浦区,香山路16号,上海市黄浦区香山路|16,121.464963,31.21547,121.4604138,31.21739635,瑞金二路街道
黄浦区,龙华东路100号,上海市黄浦区龙华东路,121.473758,31.19319,121.4692383,31.19515022,五里桥街道
黄浦区,天津路44弄,上海市黄浦区天津路44弄,121.485331,31.238972,121.4808466,31.24094325,外滩街道
黄浦区,淮海中路358弄,上海市黄浦区淮海中路358弄,121.472603,31.223024,121.468077,31.22496672,淮海中路街道
黄浦区,蓬莱路101弄,上海市黄浦区蓬莱路101弄,121.492228,31.219019,121.4877697,31.22101987,老西门街道
黄浦区,东江阴街129号,上海市黄浦区东江阴街129号,121.498317,31.21401,121.4938811,31.21603149,小东门街道
黄浦区,宁波路284弄,上海市黄浦区宁波路284弄,121.481862,31.238798,121.4773656,31.24075928,外滩街道
黄浦区,打浦路423号,上海市黄浦区打浦路423号,121.472513,31.198206,121.4679889,31.20016038,五里桥街道
黄浦区,江阴路110号,上海市黄浦区江阴路|110,121.468473,31.229609,121.4639333,31.23153769,南京东路街道
黄浦区,徐家汇路268号,上海市黄浦区徐家汇路268号,121.47712,31.210373,121.4726099,31.21233413,打浦桥街道
黄浦区,汝南街68号,上海市黄浦区汝南街|68,121.484596,31.202791,121.4801121,31.20477713,五里桥街道
黄浦区,青岛路79号,上海市黄浦区青岛路|79号,121.467781,31.237051,121.4632386,31.23897448,南京东路街道
黄浦区,南京西路455弄,上海市黄浦区南京西路455弄,121.468201,31.230798,121.4636604,31.23272544,南京东路街道
黄浦区,浙江中路413号,上海市黄浦区浙江中路413号,121.477697,31.236358,121.4731867,31.23830857,南京东路街道
黄浦区,丽园路875号,上海市黄浦区丽园路875号,121.475975,31.206751,121.4714614,31.20871069,打浦桥街道
黄浦区,陆家浜路471号,上海市黄浦区陆家浜路471号,121.498292,31.212065,121.4938561,31.21408734,小东门街道
黄浦区,蓬莱路374号,上海市黄浦区蓬莱路374-2号,121.488359,31.216453,121.4838872,31.2184436,老西门街道
黄浦区,思南路61号,上海市黄浦区思南路|61号,121.469256,31.214839,121.4647201,31.21677667,瑞金二路街道
黄浦区,广东路650号,上海市黄浦区广东路650号,121.479219,31.231352,121.4747142,31.23330916,南京东路街道
黄浦区,泰康路21号,上海市黄浦区泰康路21号,121.470609,31.207965,121.4660779,31.20990954,打浦桥街道
黄浦区,建国东路485号,上海市黄浦区建国东路485-487号,121.473401,31.211156,121.4688786,31.21310651,打浦桥街道
黄浦区,徐家汇路536弄,上海市黄浦区徐家汇路536弄,121.472809,31.203047,121.4682854,31.20499982,打浦桥街道
黄浦区,陕西南路333弄,上海市黄浦区陕西南路333弄,121.462681,31.204736,121.458126,31.20666184,打浦桥街道
黄浦区,广东路618号,上海市黄浦区广东路618号,121.479756,31.231556,121.475253,31.23351459,南京东路街道
黄浦区,泰康路10弄,上海市黄浦区泰康路10弄,121.471726,31.208419,121.4671984,31.2103663,打浦桥街道
黄浦区,广西北路449号,上海市黄浦区广西北路449号,121.476614,31.236589,121.4721,31.23853644,南京东路街道
黄浦区,建国西路91弄,上海市黄浦区建国西路91弄,121.465388,31.206646,121.4608409,31.20857764,打浦桥街道
黄浦区,新昌路350号,上海市黄浦区新昌路|350,121.467813,31.2367,121.4632707,31.23862372,南京东路街道
黄浦区,北京西路218弄,上海市黄浦区北京西路218弄,121.469464,31.236151,121.4649269,31.23807928,南京东路街道
黄浦区,延安东路1310弄,上海市黄浦区延安东路1310弄,121.470938,31.225551,121.4664065,31.22748807,南京东路街道
黄浦区,重庆北路350号,上海市黄浦区重庆北路350号,121.468537,31.229112,121.4639976,31.23104109,南京东路街道
黄浦区,天津路478号,上海市黄浦区天津路|478,121.477267,31.236174,121.4727552,31.23812346,南京东路街道
黄浦区,四川中路653号,上海市黄浦区四川中路653号,121.485806,31.242791,121.4813229,31.24476191,外滩街道
黄浦区,南京东路353号,上海市黄浦区南京路步行街353号,121.483624,31.236696,121.4791339,31.23866332,外滩街道
黄浦区,广西北路255弄,上海市黄浦区广西北路255弄,121.477342,31.233922,121.4728307,31.2358727,南京东路街道
黄浦区,东江阴街194号,上海市黄浦区东江阴街194号,121.497057,31.214,121.4926165,31.21601771,小东门街道
黄浦区,大沽路157号,上海市黄浦区大沽路157号,121.471187,31.226261,121.4666562,31.22819841,南京东路街道
黄浦区,牛庄路691弄,上海市黄浦区牛庄路,121.477253,31.237719,121.472741,31.23966771,南京东路街道
黄浦区,瞿溪路833号,上海市黄浦区瞿溪路833-1号,121.480723,31.200873,121.4762259,31.2028489,五里桥街道
黄浦区,牌楼路41弄,上海市黄浦区牌楼路41弄,121.486788,31.213785,121.4823109,31.21577224,老西门街道
黄浦区,马当路357弄,上海市黄浦区马当路357弄,121.476007,31.213318,121.471493,31.21527463,淮海中路街道
黄浦区,丽园路558号,上海市黄浦区丽园路558号,121.481235,31.207297,121.4767391,31.20927125,打浦桥街道
黄浦区,凝和路136号,上海市黄浦区凝和路|136号,121.493397,31.217395,121.4889431,31.21940012,老西门街道
黄浦区,合肥路343号,上海市黄浦区合肥路|343,121.473493,31.213926,121.4689707,31.21587543,淮海中路街道
黄浦区,重庆南路169弄,上海市黄浦区重庆南路169弄,121.47238,31.21687,121.4678538,31.21881502,淮海中路街道
黄浦区,制造局路130号,上海市黄浦区制造局路130号,121.48278,31.209227,121.4782893,31.21120476,打浦桥街道
黄浦区,大吉路270号,上海市黄浦区大吉路|270,121.482429,31.213191,121.4779367,31.21516585,老西门街道
黄浦区,天津路478弄,上海市黄浦区天津路478弄,121.478271,31.236285,121.4737626,31.23823722,南京东路街道
黄浦区,江阴街401弄,上海市黄浦区江阴街401弄,121.491553,31.214099,121.4870927,31.21610019,老西门街道
黄浦区,合肥路199号,上海市黄浦区合肥路199号,121.47678,31.214933,121.4722684,31.216891,淮海中路街道
黄浦区,新闸路166号,上海市黄浦区新闸路166号,121.470392,31.23865,121.4658576,31.24057959,南京东路街道
黄浦区,丽园路514弄,上海市黄浦区丽园路514弄,121.481764,31.207102,121.47727,31.20907786,打浦桥街道
黄浦区,唐家湾路158号,上海市黄浦区唐家湾路158号,121.481536,31.213812,121.4770406,31.21578399,老西门街道
黄浦区,黄陂南路506弄,上海市黄浦区黄陂南路506弄,121.47597,31.218208,121.4714554,31.2201622,淮海中路街道
黄浦区,淡水路236号,上海市黄浦区淡水路|236,121.473151,31.217057,121.4686273,31.21900402,淮海中路街道
黄浦区,方斜路556弄,上海市黄浦区方斜路556弄,121.482615,31.212278,121.4781235,31.21425382,老西门街道
黄浦区,瑞金二路456弄,上海市黄浦区瑞金二路456弄,121.466896,31.205402,121.4623536,31.20733808,打浦桥街道
黄浦区,成都北路162弄,上海市黄浦区成都北路162弄,121.467796,31.226652,121.4632545,31.22858031,南京东路街道
黄浦区,马当路444号,上海市黄浦区马当路|444号,121.475354,31.213074,121.4708379,31.21502894,淮海中路街道
黄浦区,宁安路99弄,上海市黄浦区宁安路99弄,121.486051,31.216408,121.4815711,31.21839184,老西门街道
黄浦区,方斜支路35弄,上海市黄浦区方斜支路35弄,121.485847,31.216431,121.4813663,31.21841423,老西门街道
黄浦区,新桥路52弄,上海市黄浦区新桥路52弄,121.465931,31.239751,121.4613827,31.24166851,南京东路街道
黄浦区,淡水路266弄,上海市黄浦区淡水路266弄,121.473,31.216161,121.4684759,31.21810803,淮海中路街道
黄浦区,贵州路108号,上海市黄浦区贵州路|108,121.476302,31.236049,121.471787,31.23799582,南京东路街道
黄浦区,丽园路710弄,上海市黄浦区丽园路710弄,121.479438,31.206426,121.4749361,31.20839555,打浦桥街道
黄浦区,大林路43弄,上海市黄浦区大林路43弄,121.487467,31.213807,121.4829923,31.21579623,老西门街道
黄浦区,金陵西路60号,上海市黄浦区金陵西路60号,121.472571,31.223959,121.4680448,31.2259012,南京东路街道
黄浦区,肇周路358弄,上海市黄浦区肇周路358弄,121.480837,31.212963,121.4763393,31.21493339,打浦桥街道
黄浦区,瑞金二路98号,上海市黄浦区瑞金二路|98,121.464789,31.215033,121.4602393,31.21695912,瑞金二路街道
黄浦区,宁海东路281号,上海市黄浦区宁海东路281号,121.480004,31.227894,121.4755022,31.22985499,外滩街道
黄浦区,茂名南路58号,上海市黄浦区茂名南路58号,121.459868,31.219908,121.4553036,31.22181981,瑞金二路街道
黄浦区,南昌路79号,上海市黄浦区南昌路79号,121.465322,31.217705,121.4607737,31.21963119,瑞金二路街道
黄浦区,马当路588弄,上海市黄浦区马当路588弄,121.475816,31.210562,121.4713016,31.21251942,打浦桥街道
黄浦区,大林路190号,上海市黄浦区大林路190号,121.485477,31.212318,121.4809954,31.21430211,老西门街道
黄浦区,平望街15弄,上海市黄浦区平望街15弄,121.478955,31.231555,121.4744493,31.23351132,南京东路街道
黄浦区,成都北路262弄,上海市黄浦区成都北路262弄,121.467952,31.228612,121.4634108,31.2305398,南京东路街道
黄浦区,凤阳路358弄,上海市黄浦区凤阳路358弄,121.469105,31.234013,121.4645669,31.23594132,南京东路街道
黄浦区,黄河路163号,上海市黄浦区黄河路163号,121.47,31.235735,121.4654646,31.23766488,南京东路街道
黄浦区,蒙自西路5号,上海市黄浦区蒙自西路|5,121.475551,31.206954,121.471036,31.20891242,打浦桥街道
黄浦区,老重庆中路64弄,上海市黄浦区老重庆中路64弄,121.470548,31.222036,121.4660155,31.22397368,瑞金二路街道
黄浦区,重庆南路229弄,上海市黄浦区重庆南路229弄,121.472416,31.211957,121.4678904,31.21390446,淮海中路街道
黄浦区,黄家阙路88弄,上海市黄浦区黄家阙路88弄,121.487638,31.214653,121.4831638,31.21664233,老西门街道
黄浦区,延安东路429号,上海市黄浦区延安东路429号,121.479307,31.228817,121.4748027,31.23077558,外滩街道
黄浦区,大吉路135弄,上海市黄浦区大吉路135弄,121.484553,31.214583,121.480068,31.21656333,老西门街道
黄浦区,南孔家弄36弄,上海市黄浦区南孔家弄36弄,121.486208,31.220777,121.4817282,31.22275923,豫园街道
黄浦区,成都北路274弄,上海市黄浦区成都北路274弄,121.467401,31.228528,121.4628581,31.23045442,南京东路街道
黄浦区,鲁班路598弄,上海市黄浦区鲁班路598弄,121.476194,31.198272,121.4716819,31.20023642,五里桥街道
黄浦区,北京东路316弄,上海市黄浦区北京东路316弄,121.483912,31.241262,121.4794225,31.24322808,外滩街道
黄浦区,江阴路88弄,上海市黄浦区江阴路88弄,121.468604,31.230072,121.4640647,31.23200082,南京东路街道
黄浦区,林荫路260弄,上海市黄浦区林荫路260弄,121.486512,31.212269,121.482034,31.21425616,老西门街道
黄浦区,薛家浜路236弄,上海市黄浦区薛家浜路236号,121.50201,31.210956,121.4975877,31.21299006,小东门街道
黄浦区,大林路256号,上海市黄浦区大林路256号,121.484154,31.212411,121.4796678,31.21439121,老西门街道
黄浦区,永安路14号,上海市黄浦区永安路14号,121.491793,31.230568,121.4873322,31.23256217,外滩街道
黄浦区,蒙自西路68号,上海市黄浦区蒙自西路68号,121.475069,31.207373,121.4705524,31.20932989,打浦桥街道
黄浦区,蓬莱路252弄,上海市黄浦区蓬莱路252弄,121.490422,31.217449,121.4859574,31.21944523,老西门街道
黄浦区,平望街9号,上海市黄浦区平望街|9号,121.479244,31.231587,121.4747393,31.23354412,南京东路街道
黄浦区,北海路267弄,上海市黄浦区北海路267弄,121.478191,31.230089,121.4736828,31.23204384,南京东路街道
黄浦区,凤阳路228弄,上海市黄浦区凤阳路228弄,121.471303,31.234729,121.4667718,31.2366628,南京东路街道
黄浦区,西藏南路688弄,上海市黄浦区西藏南路688弄,121.483091,31.21664,121.4786007,31.21861512,老西门街道
黄浦区,河南中路575弄,上海市黄浦区河南中路575弄,121.483509,31.240105,121.4790182,31.24207044,外滩街道
黄浦区,广西北路491号,上海市黄浦区广西北路|491,121.476391,31.237228,121.4718762,31.23917453,南京东路街道
黄浦区,平望街23号,上海市黄浦区平望街|23,121.479159,31.231721,121.474654,31.23367782,南京东路街道
黄浦区,蒙自西路28弄3号,上海市黄浦区蒙自西路28弄3-2号,121.475978,31.207044,121.4714644,31.20900356,打浦桥街道
黄浦区,蓬莱路391弄,上海市黄浦区蓬莱路391弄,121.487752,31.216635,121.483278,31.21862372,老西门街道
黄浦区,斜土路2号,上海市黄浦区斜土路x2号,121.46488,31.198303,121.4603321,31.20023742,斜土路街道
黄浦区,香港路130号,上海市黄浦区香港路130号,121.485413,31.242589,121.4809286,31.24455885,外滩街道
黄浦区,蒙自西路4号,上海市黄浦区蒙自西路|4号,121.476264,31.207374,121.4717514,31.20933419,打浦桥街道
黄浦区,绍兴路21号,上海市黄浦区绍兴路|21,121.463346,31.208974,121.4587926,31.21089942,瑞金二路街道
黄浦区,复兴中路53号,上海市徐汇区复兴中路|53,121.481628,31.218375,121.4771325,31.22034508,淮海中路街道
黄浦区,宁安路133弄,上海市黄浦区宁安路133弄,121.486401,31.215898,121.4819223,31.2178831,老西门街道
黄浦区,新闸路278号,上海市黄浦区新闸路278号,121.467716,31.239209,121.4631732,31.24113133,南京东路街道
黄浦区,复兴中路476号,上海市徐汇区复兴中路|476,121.472859,31.215703,121.4683345,31.21764987,淮海中路街道
黄浦区,四川南路44弄,上海市黄浦区四川南路44弄,121.490744,31.230624,121.4862794,31.23261503,外滩街道
黄浦区,复兴中路616弄,上海市黄浦区复兴中路616弄,121.463836,31.214802,121.4592835,31.21672585,瑞金二路街道
黄浦区,广西北路118弄,上海市黄浦区广西北路118弄,121.478889,31.231424,121.4743831,31.23338019,南京东路街道
黄浦区,绍兴路88弄,上海市黄浦区绍兴路88弄,121.46289,31.209145,121.4583352,31.21106922,瑞金二路街道
黄浦区,铁道路676号,上海市黄浦区铁道路|676,121.476536,31.196398,121.4720252,31.19836429,五里桥街道
黄浦区,斜土路556弄,上海市黄浦区斜土路556弄,121.475939,31.202506,121.4714257,31.20446765,五里桥街道
黄浦区,黄陂北路249弄,上海市黄浦区黄陂北路249弄,121.470051,31.229585,121.4655163,31.23151784,南京东路街道
黄浦区,北京东路431弄,上海市黄浦区北京东路431弄,121.479533,31.239362,121.4750286,31.24131638,外滩街道
黄浦区,浙江南路78号,上海市黄浦区浙江南路78号,121.482104,31.228504,121.4776093,31.23047071,外滩街道
黄浦区,淡水路214弄,上海市黄浦区淡水路214弄,121.472668,31.217103,121.4681427,31.21904869,淮海中路街道
黄浦区,局门路620号,上海市黄浦区局门路620号,121.482965,31.199845,121.4784757,31.20182784,五里桥街道
黄浦区,淮海中路927弄,上海市黄浦区淮海中路927弄,121.460666,31.216058,121.4561042,31.21797353,瑞金二路街道
黄浦区,巨鹿路377号,上海市黄浦区巨鹿路|377,121.45943,31.22265,121.4548641,31.22455949,瑞金二路街道
黄浦区,肇周路332弄,上海市黄浦区肇周路332弄,121.481129,31.213413,121.4766323,31.21538401,打浦桥街道
黄浦区,方斜路6号,上海市黄浦区方斜路6号,121.48375,31.220617,121.4792617,31.22259214,豫园街道
黄浦区,迎勋路69弄,上海市黄浦区迎勋路69号,121.492247,31.213449,121.4877893,31.21545257,老西门街道
黄浦区,蒙自路395弄,上海市黄浦区蒙自路395弄,121.48016,31.202891,121.4756608,31.20486432,五里桥街道
黄浦区,山海关路120号,上海市黄浦区山海关路|120,121.466649,31.237622,121.462103,31.23954231,南京东路街道
黄浦区,顺昌路594号,上海市黄浦区顺昌路|594,121.479553,31.211293,121.4750511,31.21326054,打浦桥街道
静安区,华康路68弄,上海市静安区华康路68弄,121.459064,31.244097,121.4544952,31.24599578,天目西路街道
静安区,陕西北路288号,上海市静安区陕西北路288号,121.45465,31.228618,121.4500706,31.23051382,南京西路街道
静安区,北京西路1345号,上海市静安区北京西路|1345,121.449783,31.228239,121.4451913,31.23012471,南京西路街道
静安区,宝昌路620弄,上海市静安区宝昌路620弄,121.471726,31.2608,121.4671939,31.26272331,宝山路街道
静安区,昌平路88弄,上海市静安区昌平路88弄,121.452256,31.239219,121.4476695,31.2411048,江宁路街道
静安区,会文路5弄,上海市静安区会文路5号,121.471511,31.253327,121.4669789,31.255253,宝山路街道
静安区,景凤路521弄,上海市静安区景凤路521弄,121.456847,31.318867,121.4522656,31.32072987,临汾路街道
静安区,保德路241弄,上海市静安区保德路241弄,121.46354,31.317362,121.4589778,31.31924132,临汾路街道
静安区,临汾路300弄,上海市静安区临汾路300弄,121.461469,31.310921,121.4569013,31.31279769,临汾路街道
静安区,万荣路1199弄,上海市静安区万荣路1199弄,121.442404,31.293305,121.43779,31.29514859,大宁路街道
静安区,陕西北路119弄,上海市静安区陕西北路119弄,121.455272,31.225607,121.4506945,31.2275056,南京西路街道
